Id,Name,Country,Latitude,Longitude,Government_Area,Market,Street,Suburb,Availability_30,Availability_365,Availability_60,Availability_90,Bathrooms,Bed_Type,Bedrooms,Beds,Number_Of_Reviews,Price,Property_Type,Review_Scores_Accuracy,Review_Scores_Checkin,Review_Scores_Cleanliness,Review_Scores_Communication,Review_Scores_Location,Review_Scores_Rating,Review_Scores_Value,Room_Type,Security_Deposit,Accommodates,Image
10392282,Banyan Bungalow,United States,-158.1602,21.57561,North Shore Oahu,Oahu,"Waialua, HI, United States",Oʻahu,12,321,27,53,1,Real Bed,0,1,99,100,Bungalow,10,10,9,10,10,96,9,Entire home/apt,250,2,https://a0.muscache.com/im/pictures/c5cb209b-c982-4b54-b7a5-81da006ead12.jpg?aki_policy=large
10411341,Beautiful flat with services,Brazil,-43.20577175,-22.98255731,Ipanema,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,3,316,18,41,2,Real Bed,2,2,32,351,Apartment,10,9,9,10,10,95,9,Entire home/apt,500,4,https://a0.muscache.com/im/pictures/02d44d8f-9367-42a5-bf41-243aaea1f179.jpg?aki_policy=large
10415637,(1) Beach Guest House - Go Make A Trip,Brazil,-43.35397067,-23.00899169,Barra da Tijuca,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,24,309,45,60,1,Real Bed,1,1,11,112,Bed and breakfast,10,10,10,10,10,98,10,Private room,0,2,https://a0.muscache.com/im/pictures/fb4ee284-ef42-4abe-96af-75124426a9c8.jpg?aki_policy=large
10416859,"Studio convenient to CBD, beaches, street parking.",Australia,151.26108,-33.7975,Manly,Sydney,"Balgowlah, NSW, Australia",Balgowlah,0,0,0,0,1,Real Bed,1,4,104,45,Guest suite,10,10,9,10,10,96,10,Entire home/apt,136,5,https://a0.muscache.com/im/pictures/9c8ce5db-4ec6-4233-b51f-dcab88f4e4d9.jpg?aki_policy=large
10423504,Bondi Beach Dreaming 3-Bed House,Australia,151.27448,-33.8872,Waverley,Sydney,"Bondi Beach, NSW, Australia",Bondi Beach,0,0,0,0,2,Real Bed,3,6,139,399,House,10,10,10,10,10,96,9,Entire home/apt,1000,8,https://a0.muscache.com/im/pictures/3e7cc29d-813d-407c-ae90-b6f2745cd384.jpg?aki_policy=large
1042446,March 2019 availability! Oceanview on Sugar Beach!,United States,-156.46881,20.78621,Kihei-Makena,Maui,"Kihei, HI, United States",Maui,5,228,26,35,1,Real Bed,1,3,19,229,Condominium,10,10,9,10,10,94,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/15715315/c1bba2c8_original.jpg?aki_policy=large
10431455,Sala e quarto em copacabana com cozinha americana,Brazil,-43.1779489,-22.9631493,Copacabana,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,0,0,0,0,1,Real Bed,1,1,0,298,Apartment,0,0,0,0,0,0,0,Entire home/apt,0,3,https://a0.muscache.com/im/pictures/64170e2a-2baa-4803-890b-984e416cb406.jpg?aki_policy=large
10448594,Where Castles and Art meet the Sea,Portugal,-8.68887,41.17544,Matosinhos e Leça da Palmeira,Porto,"Matosinhos, Porto, Portugal",Matosinhos e Leça da Palmeira,0,27,0,0,1,Real Bed,1,2,13,80,Apartment,10,10,10,10,10,95,10,Entire home/apt,500,4,https://a0.muscache.com/im/pictures/5978047b-84be-4625-a4b5-c9e5c60a1447.jpg?aki_policy=large
10449328,Aluguel Temporada Casa São Conrado,Brazil,-43.27502007,-22.99391888,São Conrado,Rio De Janeiro,"Rio de Janeiro, State of Rio de Janeiro, Brazil",São Conrado,30,365,60,90,7,Real Bed,4,8,0,2499,House,0,0,0,0,0,0,0,Entire home/apt,0,11,https://a0.muscache.com/im/pictures/a4f93656-c3f8-43ae-82ba-e0b59bb59d56.jpg?aki_policy=large
10458796,Homely Room in 5-Star New Condo@MTR,Hong Kong,114.17094,22.32074,Yau Tsim Mong,Hong Kong,"Mongkok, Kowloon, Hong Kong",Yau Tsim Mong,0,3,3,3,1,Real Bed,1,1,179,479,Condominium,9,10,9,10,10,94,9,Private room,0,2,https://a0.muscache.com/im/pictures/6c1b8132-6b6e-4b64-86e6-2fcb20dd5763.jpg?aki_policy=large
10459480,Greenwich Fun and Luxury,Australia,151.18563,-33.8289,Lane Cove,Sydney,"Greenwich, NSW, Australia",Greenwich,30,365,60,90,4,Real Bed,4,4,0,999,House,0,0,0,0,0,0,0,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/bab17a39-035d-4ad8-ba38-e6bd9be4245f.jpg?aki_policy=large
1047087,The Garden Studio,Australia,151.15036,-33.90318,Marrickville,Sydney,"Marrickville, NSW, Australia",Marrickville,30,365,60,90,1,Real Bed,1,1,146,129,Guesthouse,10,10,10,10,9,97,10,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/15742170/c4b4754f_original.jpg?aki_policy=large
10471178,Rented Room,Brazil,-43.17933175,-22.94132122,Botafogo,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Botafogo,30,365,60,90,1,Real Bed,1,1,0,112,Apartment,0,0,0,0,0,0,0,Private room,0,1,https://a0.muscache.com/im/pictures/fc7aaab6-23fd-44ca-8dfe-ed794fef1c3a.jpg?aki_policy=large
10486984,Cheerful new renovated central apt,Turkey,28.97477,41.03735,Beyoglu,Istanbul,"Beyoğlu, İstanbul, Turkey",Beyoglu,18,326,29,51,1,Real Bed,3,4,77,264,Apartment,9,10,9,10,9,94,9,Entire home/apt,0,8,https://a0.muscache.com/im/pictures/3eaf428d-d244-4985-b083-4780ece4ca5a.jpg?aki_policy=large
10487917,Heroísmo IV,Portugal,-8.59275,41.1462,Bonfim,Porto,"Porto, Porto, Portugal",Bonfim,16,309,42,61,1,Real Bed,0,1,31,29,Apartment,9,9,9,9,9,89,9,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/c2d2ddfd-bcbc-47fa-8118-31c041fee36d.jpg?aki_policy=large
10488837,Cozy House in Ortaköy,Turkey,29.02519,41.05197,Besiktas,Istanbul,"Beşiktaş, İstanbul, Turkey",Beşiktaş,30,365,60,90,1,Real Bed,1,2,0,100,Apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/d94001ba-f4d6-4a9c-bb62-0e4df62589bf.jpg?aki_policy=large
10519173,Condomínio Praia Barra da Tijuca,Brazil,-43.32231287,-23.00970269,Barra da Tijuca,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,22,172,52,82,2,Real Bed,2,5,18,351,Condominium,10,10,10,10,10,95,9,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/fd97365c-79d8-4f3a-b658-963b8a5bb640.jpg?aki_policy=large
10527212,位於深水埗地鐵站的溫馨公寓,Hong Kong,114.16262,22.32733,Sham Shui Po,Hong Kong,"Sham Shui Po, Kowloon, Hong Kong",Sham Shui Po,30,365,60,90,1,Real Bed,1,2,18,353,Apartment,8,8,7,7,8,71,8,Private room,0,4,https://a0.muscache.com/im/pictures/bc0b5f0d-302d-47e6-9f45-77794c9b2ea8.jpg?aki_policy=large
10527243,Tropical Jungle Oasis,United States,-155.09259,19.73108,South Hilo,The Big Island,"Hilo, HI, United States",Island of Hawaiʻi,12,65,39,65,1,Real Bed,2,3,65,125,Condominium,10,10,10,10,10,96,10,Entire home/apt,250,4,https://a0.muscache.com/im/pictures/9c9dd09e-41de-4261-a9f6-942c0dcc02d1.jpg?aki_policy=large
10542174,Luxury 1-Bdrm in Downtown Brooklyn,United States,-73.98102,40.69406,Fort Greene,New York,"Brooklyn, NY, United States",Fort Greene,0,0,0,0,1,Real Bed,1,1,1,144,Apartment,0,0,0,0,0,0,0,Entire home/apt,250,2,https://a0.muscache.com/im/pictures/418c69b1-a49a-468d-9ea9-870468e15670.jpg?aki_policy=large
10545725,Cozy bedroom Sagrada Familia,Spain,2.17963,41.40087,el Fort Pienc,Barcelona,"Barcelona, Catalunya, Spain",Eixample,0,0,0,0,1,Real Bed,1,2,1,20,Apartment,10,10,10,10,10,100,10,Private room,0,2,https://a0.muscache.com/im/pictures/953b3c09-adb5-4d1c-a403-b3e61c8fa766.jpg?aki_policy=large
10545815,Whole Apt. in East Williamsburg,United States,-73.93981,40.70687,Williamsburg,New York,"Brooklyn, NY, United States",Williamsburg,1,168,6,8,1,Real Bed,1,1,126,125,Apartment,10,10,10,10,9,96,9,Entire home/apt,200,4,https://a0.muscache.com/im/pictures/17c794b1-c5e3-4f1a-94cf-85284ed714f2.jpg?aki_policy=large
10548991,Jubilee By The Sea (Ocean Views),United States,-155.97349,19.61318,North Kona,The Big Island,"Kailua-Kona, HI, United States",Island of Hawaiʻi,11,267,37,48,2,Real Bed,4,6,45,325,House,10,10,10,10,10,98,10,Entire home/apt,500,11,https://a0.muscache.com/im/pictures/ffaad9c0-3880-49de-9b0f-1282a2004dc2.jpg?aki_policy=large
10552362,Sun filled comfortable apartment,Australia,151.22559,-33.87604,Sydney,Sydney,"Rushcutters Bay, NSW, Australia",Elizabeth Bay/Rushcutters Bay,0,0,0,0,1,Real Bed,1,1,2,85,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/3d6e5dac-daef-43a2-a480-c7676c7307a8.jpg?aki_policy=large
10558807,Park Guell apartment with terrace,Spain,2.15836,41.41582,Can Baró,Barcelona,"Barcelona, Catalunya, Spain",Can Baro,13,174,16,27,1,Real Bed,2,3,51,85,Apartment,8,8,7,8,8,71,8,Entire home/apt,100,6,https://a0.muscache.com/im/pictures/305fe78c-c3d6-446e-b2d2-0ed0d0c4267a.jpg?aki_policy=large
10560325,Spacious and well located apartment,Portugal,-8.6114,41.16093,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",0,314,16,46,1,Real Bed,2,3,20,60,Apartment,9,10,9,9,9,89,9,Entire home/apt,200,6,https://a0.muscache.com/im/pictures/491297bc-cf3e-4f8c-b7f2-e5143c31b1c7.jpg?aki_policy=large
10570041,Jardim Botânico Gourmet 2 bdroom,Brazil,-43.22076223,-22.96448812,Jardim Botânico,Rio De Janeiro,"Rio de Janeiro, RJ, Brazil",Jardim Botânico,17,342,47,77,2,Real Bed,2,5,9,395,Apartment,10,10,9,10,10,91,9,Entire home/apt,1000,6,https://a0.muscache.com/im/pictures/860bf0f7-4a81-4c7b-a258-2ddef02b4b35.jpg?aki_policy=large
10573225,Charming Spacious Park Slope Studio,United States,-73.98307,40.6651,South Slope,New York,"Brooklyn, NY, United States",Brooklyn,6,204,10,12,1,Real Bed,0,0,115,135,Guest suite,10,10,10,10,10,98,10,Entire home/apt,200,3,https://a0.muscache.com/im/pictures/abce9916-b9fb-44ad-8cfd-84c1b965941a.jpg?aki_policy=large
10578580,Panoramic Ocean View Studio in  Quiet Setting,United States,-157.78578,21.29561,Primary Urban Center,Oahu,"Honolulu, HI, United States",Oʻahu,3,323,26,53,1,Real Bed,1,1,114,120,Guesthouse,9,10,9,10,10,95,9,Entire home/apt,200,2,https://a0.muscache.com/im/pictures/16099e47-1309-4bc0-b271-fc4643604d23.jpg?aki_policy=large
10581101,Grand apartment Sagrada Familia,Spain,2.18146,41.39716,el Fort Pienc,Barcelona,"Barcelona, Catalunya, Spain",el Fort Pienc,19,211,32,48,2,Real Bed,4,6,77,169,Apartment,10,9,9,9,9,90,9,Entire home/apt,200,8,https://a0.muscache.com/im/pictures/10d847ae-946f-459b-b019-5a07929fcaee.jpg?aki_policy=large
1058555,Nice Cosy Room In Taksim,Turkey,28.98648,41.03376,Beyoglu,Istanbul,"Taksim, Cihangir, Istanbul , Beyoğlu, Turkey",Beyoglu,23,336,44,74,1,Real Bed,1,1,31,105,Apartment,10,10,10,10,10,96,9,Private room,0,2,https://a0.muscache.com/im/pictures/106769623/0bdfdc5d_original.jpg?aki_policy=large
10596036,Apt Quarto e Sala amplo Laranjeiras,Brazil,-43.17974071,-22.93138711,Laranjeiras,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Laranjeiras,0,0,0,0,1,Real Bed,1,4,0,701,Apartment,0,0,0,0,0,0,0,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/3b16daca-0fc6-43de-af1e-2aa3bac4b2ac.jpg?aki_policy=large
10612199,Serene luxury in Harlem,United States,-73.95211,40.80708,Harlem,New York,"New York, NY, United States",Manhattan,5,339,35,65,1,Real Bed,1,1,10,80,Apartment,10,10,10,10,10,100,10,Private room,100,1,https://a0.muscache.com/im/pictures/84254dd0-e266-4345-afcc-e8f7c56f4634.jpg?aki_policy=large
10624493,Cozy apartment 3 mins TAIWAI Subway,Hong Kong,114.12074,22.40547,Tsuen Wan,Hong Kong,"Shatin , Hong Kong, Hong Kong",Tsuen Wan,0,0,0,0,2,Real Bed,2,2,0,801,Apartment,0,0,0,0,0,0,0,Entire home/apt,0,5,https://a0.muscache.com/im/pictures/c231129a-f937-444d-aac9-168c4df9c408.jpg?aki_policy=large
10628126,Ribeira Smart Flat,Portugal,-8.61602,41.14295,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",5,214,25,46,1,Real Bed,3,3,132,80,Apartment,10,10,10,10,10,92,9,Entire home/apt,700,6,https://a0.muscache.com/im/pictures/86179056/8f7f2c18_original.jpg?aki_policy=large
1063491,"Charming Apartment,perfect Location",Brazil,-43.17596612,-22.96492239,Copacabana,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,12,317,26,49,1,Real Bed,1,2,110,351,Apartment,10,10,9,10,10,95,9,Entire home/apt,800,4,https://a0.muscache.com/im/pictures/7010b6e9-481e-4003-9fdf-d3725f603d80.jpg?aki_policy=large
10635276,GREAT Apartment at Barra da Tijuca,Brazil,-43.32984176,-23.0111246,Barra da Tijuca,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,0,0,0,0,4,Real Bed,3,7,13,933,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,6,https://a0.muscache.com/im/pictures/f57a6d9e-7914-4c63-bad6-7c4d69f83447.jpg?aki_policy=large
10639317,"Kadiköy, Moda, close to transports",Turkey,29.02588,40.98825,Kadikoy,Istanbul,"Kadıköy, İstanbul, Turkey",Kadıköy,0,0,0,0,1,Real Bed,1,1,0,137,Apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/13066fb2-c62f-41ec-826e-1f929369c86f.jpg?aki_policy=large
10648267,Lovely ap at Leblon beach,Brazil,-43.2212007,-22.98416287,Leblon,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Leblon,0,0,0,0,3,Real Bed,3,3,1,298,Apartment,10,10,10,10,10,100,10,Entire home/apt,1000,5,https://a0.muscache.com/im/pictures/023bcf6c-5212-4926-891d-80d9634a2a7e.jpg?aki_policy=large
10659534,Beautiful 1 Bedroom Apartment,Hong Kong,114.15241,22.28351,Central & Western,Hong Kong,"Sheung Wan, Hong Kong Island, Hong Kong",Central & Western District,0,0,0,0,1,Real Bed,1,1,10,997,Apartment,9,9,10,10,10,95,9,Entire home/apt,1000,2,https://a0.muscache.com/im/pictures/0f429152-fc10-4262-a403-54112dd733f8.jpg?aki_policy=large
10664888,PORTO DOWNTOWN FLATS-RIBEIRA STUDIO,Portugal,-8.61279,41.14106,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,"Porto, Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",3,243,12,24,1,Real Bed,0,2,62,55,Apartment,10,10,10,10,10,97,10,Entire home/apt,150,4,https://a0.muscache.com/im/pictures/10ca6f1d-26ed-46af-9e00-98993df9ab45.jpg?aki_policy=large
1066648,Colonial Mansion in Santa Teresa,Brazil,-43.17823403,-22.91747561,Santa Teresa,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Santa Teresa,23,358,53,83,5,Real Bed,6,6,0,1999,House,0,0,0,0,0,0,0,Entire home/apt,0,8,https://a0.muscache.com/im/pictures/16061847/d469dd93_original.jpg?aki_policy=large
1067052,Nani La 'Ao (A Beautiful Day) Upstairs Suite,United States,-155.02503,19.56081,Puna,The Big Island,"Keaau, HI, United States",Island of Hawaiʻi,20,352,47,77,1,Real Bed,1,1,18,72,House,10,10,9,10,10,96,10,Entire home/apt,100,2,https://a0.muscache.com/im/pictures/16039613/cde3ad4f_original.jpg?aki_policy=large
10671783,CASA PARA AS OLIMPIADAS 2016,Brazil,-43.43656065,-23.01216083,Barra da Tijuca,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,0,0,0,0,6,Real Bed,4,6,0,3726,House,0,0,0,0,0,0,0,Entire home/apt,3730,10,https://a0.muscache.com/im/pictures/5579ac65-1f4c-4b19-8806-43a616f8b4e0.jpg?aki_policy=large
10675315,"Cozy, dreamy Mile End apartment",Canada,-73.60137,45.52517,Le Plateau-Mont-Royal,Montreal,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,0,0,0,0,1,Real Bed,1,1,0,30,Apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/08a84d8b-4119-4929-bf29-1f6ff368e3f3.jpg?aki_policy=large
10677883,Great location in Barcelona,Spain,2.19057,41.41254,el Clot,Barcelona,"Barcelona, Catalunya, Spain",Sant Martí,23,358,53,83,1,Real Bed,4,4,2,31,Apartment,10,10,8,10,6,60,8,Entire home/apt,100,5,https://a0.muscache.com/im/pictures/209da3b7-8831-4b36-8abf-a81fd1f91f82.jpg?aki_policy=large
1068505,Relaxing and Roomy in Crown Heights,United States,-73.95667,40.67414,Crown Heights,New York,"Brooklyn, NY, United States",Brooklyn,5,64,35,64,1,Real Bed,1,1,46,50,Apartment,10,10,10,10,10,96,9,Private room,0,2,https://a0.muscache.com/im/pictures/17509746/9d5547e2_original.jpg?aki_policy=large
1069531,"Asia House, Garden Room, Princevile",United States,-159.48653,22.22739,North Shore Kauai,Kauai,"Princeville, HI, United States",Kauaʻi,3,276,5,11,1,Real Bed,1,1,167,139,Guest suite,10,10,9,10,10,93,9,Private room,200,2,https://a0.muscache.com/im/pictures/65259801/9e47b7f6_original.jpg?aki_policy=large
1070322,Triple room Barcelona Guell park,Spain,2.15533,41.40686,la Vila de Gràcia,Barcelona,"Barcelona, Catalonia, Spain",Gràcia,19,289,27,38,1,Real Bed,1,3,191,40,Condominium,9,9,9,9,9,82,8,Private room,100,3,https://a0.muscache.com/im/pictures/49783669/32c978eb_original.jpg?aki_policy=large
10706900,Apart-hotel w/ Wonderful Ocean View - 2 bedrooms!!,Brazil,-43.34302719,-23.00878357,Barra da Tijuca,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,11,329,41,63,2,Real Bed,2,3,34,451,Apartment,10,10,9,10,10,95,9,Entire home/apt,500,5,https://a0.muscache.com/im/pictures/fe2cc2d3-75f8-43e0-827f-147ed33e1574.jpg?aki_policy=large
10716793,DOUBLE ROOM for 1 or 2 ppl,Spain,2.17519,41.41035,la Sagrada Família,Barcelona,"Barcelona, Catalunya, Spain",Eixample,0,0,0,0,1,Real Bed,1,1,0,15,Apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/d0296037-a6a8-4c6a-812b-17d11510ca2e.jpg?aki_policy=large
1073607,Bright Inner West Terrace Value+,Australia,151.15851,-33.89931,Marrickville,Sydney,"Petersham, NSW, Australia",Petersham,0,232,0,0,1,Real Bed,1,1,84,65,House,10,10,10,10,10,96,10,Private room,120,2,https://a0.muscache.com/im/pictures/17332637/eddf8c61_original.jpg?aki_policy=large
1074008,Designer's Historical Apartment,Turkey,28.97994,41.03406,Beyoglu,Istanbul,"Istanbul, Istanbul Province, Turkey",Beyoglu,30,365,60,90,1,Real Bed,1,1,17,385,Apartment,9,10,9,10,10,97,9,Entire home/apt,0,2,https://a0.muscache.com/im/pictures/17682799/4e0a4bec_original.jpg?aki_policy=large
10742116,"Nişantaşı, safe, quality area.Very close to metro.",Turkey,28.99363,41.05261,Sisli,Istanbul,"Şişli, İstanbul, Turkey",Şişli,10,297,10,22,1,Real Bed,1,2,6,417,Apartment,9,9,9,9,10,83,8,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/8b3ee70d-cda4-41f0-ad19-8560dd45eee9.jpg?aki_policy=large
10751153,Renovated Classic Design Studio with Sun Room,Portugal,-8.60106,41.14684,Bonfim,Porto,"Porto, Porto, Portugal",Bonfim,29,359,59,84,1,Real Bed,1,1,32,58,Apartment,10,10,10,10,10,94,9,Entire home/apt,300,3,"https://a0.muscache.com/4ea/air/v2//pictures/554b91c6-d08d-4a1c-9473-c88e497bf123.jpg?t=r:w1200-h720-sfit,e:fjpg-c85"
10752737,HUGE Bedroom in Lower East Side,United States,-73.98319,40.71823,Lower East Side,New York,"New York, NY, United States",Lower East Side,0,0,0,0,1,Real Bed,1,1,0,90,Apartment,0,0,0,0,0,0,0,Private room,0,1,https://a0.muscache.com/im/pictures/e18d8750-f90c-423b-9e40-493c79f9ac1b.jpg?aki_policy=large
1077686,BALAT,Turkey,28.94457,41.03301,Fatih,Istanbul,"Istanbul, Istanbul, Turkey",Fatih,30,365,60,90,0,Real Bed,1,0,0,685,House,0,0,0,0,0,0,0,Private room,0,3,https://a0.muscache.com/im/pictures/16208396/7c34988b_original.jpg?aki_policy=large
10782351,City View Apartment,Turkey,28.98789,41.03445,Beyoglu,Istanbul,"Beyoğlu, İstanbul, Turkey",Taksim,8,343,38,68,1,Real Bed,1,2,1,211,Serviced apartment,10,10,10,10,10,80,10,Entire home/apt,596,3,https://a0.muscache.com/im/pictures/779038ef-f0e6-4b4d-8c0a-c4b345e64779.jpg?aki_policy=large
1079887,Trendy apartment in BCN centre,Spain,2.14596,41.38475,la Nova Esquerra de l'Eixample,Barcelona,"Barcelona, Catalonia, Spain",Eixample,8,280,10,15,1,Real Bed,2,2,104,89,Apartment,10,10,9,10,9,93,9,Entire home/apt,0,4,https://a0.muscache.com/im/pictures/16242648/26aeb314_original.jpg?aki_policy=large
10802909,Room in the very ♥ of BCN - Unbeatable location,Spain,2.17778,41.38049,el Barri Gòtic,Barcelona,"Barcelona, Catalunya, Spain",El Gòtic,8,253,14,27,1,Real Bed,1,2,122,40,Condominium,8,9,8,9,10,78,8,Private room,90,2,https://a0.muscache.com/im/pictures/57885dc0-27ad-4d85-b557-8948b21adadd.jpg?aki_policy=large
10812136,well lit East Williamsburg apt.,United States,-73.94384,40.70528,Williamsburg,New York,"Brooklyn, NY, United States",Brooklyn,0,0,0,0,1,Real Bed,1,1,0,60,Apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/9f7eaf72-f75e-4422-ba0e-b4283ed6a7ab.jpg?aki_policy=large
10816768,Spacious 2 Bedroom: Soho/Escalator,Hong Kong,114.15315,22.28028,Central & Western,Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",Mid-Levels,4,108,10,30,1,Real Bed,2,3,86,1703,Apartment,10,10,10,10,10,99,10,Entire home/apt,0,5,https://a0.muscache.com/im/pictures/be83fcb5-a33f-4e27-babb-cb72e45ff915.jpg?aki_policy=large
10819035,Comfort Room in Istanbul,Turkey,29.08565,41.01499,Uskudar,Istanbul,"Üsküdar, İstanbul, Turkey",Üsküdar,30,365,60,90,1,Real Bed,1,1,0,53,Apartment,0,0,0,0,0,0,0,Private room,0,1,https://a0.muscache.com/im/pictures/7579c412-cff0-420e-97db-6c768c4ef1b0.jpg?aki_policy=large
10828339,Quarto espaçoso e arejado no Rio.,Brazil,-43.18991645,-22.97650421,Copacabana,Rio De Janeiro,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,30,180,60,90,1,Real Bed,1,1,1,187,Hostel,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/bf1ceb3a-d2a9-4062-8809-a6c29daed4d9.jpg?aki_policy=large
10839801,Room w private toilet 3 min to MTR!,Hong Kong,114.20854,22.29099,Eastern,Hong Kong,"Quarry Bay, Hong Kong Island, Hong Kong",Quarry Bay,19,140,22,50,1,Real Bed,1,1,72,447,Condominium,10,10,10,10,10,97,10,Private room,776,2,https://a0.muscache.com/im/pictures/0c695963-3fe4-443e-9d5f-422f4506d486.jpg?aki_policy=large
10839973,傳統香港房间 - 干净整洁交通便利的二人房间,Hong Kong,114.16558,22.308,Yau Tsim Mong,Hong Kong,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,30,360,60,85,1,Real Bed,1,1,0,2748,Apartment,0,0,0,0,0,0,0,Private room,0,2,https://a0.muscache.com/im/pictures/3ad0ebd7-23f6-40ae-9e11-d1058395a4e2.jpg?aki_policy=large
10840938,Spacious 3bdrm. Artsy and Perfect Location!,Hong Kong,114.15202,22.28582,Central & Western,Hong Kong,"Hong Kong, Hong Kong Island, Hong Kong",Sheung Wan,7,306,24,47,1,Real Bed,3,3,125,1146,Apartment,9,9,9,10,10,87,9,Entire home/apt,1500,5,https://a0.muscache.com/im/pictures/518f9e38-12a7-45d6-818d-b7ae3046b6ba.jpg?aki_policy=large
10850008,Big Private BR Steps to Barnard Columbia & Subways,United States,-73.9648,40.80732,Morningside Heights,New York,"New York, NY, United States",Morningside Heights,30,267,60,87,1,Real Bed,1,1,29,128,Apartment,10,10,9,10,10,99,9,Private room,1500,2,https://a0.muscache.com/im/pictures/6b750184-229f-4f02-ae03-c1278a0dc1b1.jpg?aki_policy=large
